date,kelurahan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,waste_tons,source
2025-03-10,Kramat Jati,Jakarta Timur,13.8,29.6,6.9,0,0,0,1646.1,synthetic_from_weather_and_case_assumptions
2025-03-11,Kramat Jati,Jakarta Timur,9.6,30.8,8.8,0,0,0,1586.1,synthetic_from_weather_and_case_assumptions
2025-03-12,Kramat Jati,Jakarta Timur,16.8,31.1,9.6,0,0,0,1532.7,synthetic_from_weather_and_case_assumptions
2025-03-13,Kramat Jati,Jakarta Timur,2.2,31.8,8.1,0,0,0,1544.3,synthetic_from_weather_and_case_assumptions
2025-03-14,Kramat Jati,Jakarta Timur,14.2,31.8,13.7,0,0,0,1458.3,synthetic_from_weather_and_case_assumptions
2025-03-15,Kramat Jati,Jakarta Timur,23.9,30.2,16.3,1,0,0,1810.5,synthetic_from_weather_and_case_assumptions
2025-03-16,Kramat Jati,Jakarta Timur,11.3,30.6,13.9,1,0,0,1628.1,synthetic_from_weather_and_case_assumptions
2025-03-17,Kramat Jati,Jakarta Timur,33.9,29.7,12.6,0,0,0,1792.3,synthetic_from_weather_and_case_assumptions
2025-03-18,Kramat Jati,Jakarta Timur,19.5,29.5,8.6,0,0,0,1575.0,synthetic_from_weather_and_case_assumptions
2025-03-19,Kramat Jati,Jakarta Timur,24.5,31.3,11.1,0,0,0,1598.3,synthetic_from_weather_and_case_assumptions
2025-03-20,Kramat Jati,Jakarta Timur,0.9,30.2,13.7,0,0,0,1467.6,synthetic_from_weather_and_case_assumptions
2025-03-21,Kramat Jati,Jakarta Timur,3.8,30.7,15.7,0,0,0,1631.5,synthetic_from_weather_and_case_assumptions
2025-03-22,Kramat Jati,Jakarta Timur,6.8,30.8,15.5,1,0,0,1561.1,synthetic_from_weather_and_case_assumptions
2025-03-23,Kramat Jati,Jakarta Timur,7.9,31.1,13.5,1,0,0,1690.5,synthetic_from_weather_and_case_assumptions
2025-03-24,Kramat Jati,Jakarta Timur,4.1,30.3,12.4,0,0,0,1517.4,synthetic_from_weather_and_case_assumptions
2025-03-25,Kramat Jati,Jakarta Timur,1.6,30.5,12.7,0,0,0,1359.6,synthetic_from_weather_and_case_assumptions
2025-03-26,Kramat Jati,Jakarta Timur,7.4,30.0,13.9,0,0,0,1515.3,synthetic_from_weather_and_case_assumptions
2025-03-27,Kramat Jati,Jakarta Timur,4.5,30.5,11.0,0,0,0,1446.1,synthetic_from_weather_and_case_assumptions
2025-03-28,Kramat Jati,Jakarta Timur,15.1,29.4,13.3,0,0,60758,1680.7,synthetic_from_weather_and_case_assumptions
2025-03-29,Kramat Jati,Jakarta Timur,1.1,31.6,16.6,1,0,80730,1589.8,synthetic_from_weather_and_case_assumptions
2025-03-30,Kramat Jati,Jakarta Timur,0.3,31.9,10.8,1,0,112199,1819.0,synthetic_from_weather_and_case_assumptions
2025-03-31,Kramat Jati,Jakarta Timur,1.4,33.0,12.1,0,0,41792,1583.0,synthetic_from_weather_and_case_assumptions
2025-04-01,Kramat Jati,Jakarta Timur,28.7,28.9,10.0,0,0,133476,1678.8,synthetic_from_weather_and_case_assumptions
2025-04-02,Kramat Jati,Jakarta Timur,10.8,31.0,8.2,0,0,92217,1626.5,synthetic_from_weather_and_case_assumptions
2025-04-03,Kramat Jati,Jakarta Timur,8.9,30.1,8.3,0,0,109451,1664.2,synthetic_from_weather_and_case_assumptions
2025-04-04,Kramat Jati,Jakarta Timur,15.7,29.8,8.0,0,0,94871,1592.9,synthetic_from_weather_and_case_assumptions
2025-04-05,Kramat Jati,Jakarta Timur,4.3,31.2,7.8,1,0,140482,1589.2,synthetic_from_weather_and_case_assumptions
2025-04-06,Kramat Jati,Jakarta Timur,9.4,31.2,10.2,1,0,0,1366.1,synthetic_from_weather_and_case_assumptions
2025-04-07,Kramat Jati,Jakarta Timur,2.4,31.2,7.7,0,0,0,1371.9,synthetic_from_weather_and_case_assumptions
2025-04-08,Kramat Jati,Jakarta Timur,1.6,31.0,8.8,0,0,0,1374.4,synthetic_from_weather_and_case_assumptions
2025-04-09,Kramat Jati,Jakarta Timur,10.9,31.6,10.7,0,0,0,1475.5,synthetic_from_weather_and_case_assumptions
2025-04-10,Kramat Jati,Jakarta Timur,5.4,32.0,8.3,0,0,0,1413.7,synthetic_from_weather_and_case_assumptions
2025-04-11,Kramat Jati,Jakarta Timur,11.0,31.6,8.4,0,0,0,1525.3,synthetic_from_weather_and_case_assumptions
2025-04-12,Kramat Jati,Jakarta Timur,11.6,29.8,7.1,1,0,0,1474.1,synthetic_from_weather_and_case_assumptions
2025-04-13,Kramat Jati,Jakarta Timur,17.2,29.7,10.6,1,0,0,1545.2,synthetic_from_weather_and_case_assumptions
2025-04-14,Kramat Jati,Jakarta Timur,4.0,31.4,11.0,0,0,0,1537.7,synthetic_from_weather_and_case_assumptions
2025-04-15,Kramat Jati,Jakarta Timur,17.7,30.1,9.7,0,0,0,1524.5,synthetic_from_weather_and_case_assumptions
2025-04-16,Kramat Jati,Jakarta Timur,4.3,31.3,6.9,0,0,0,1433.2,synthetic_from_weather_and_case_assumptions
2025-04-17,Kramat Jati,Jakarta Timur,5.9,28.2,8.7,0,0,0,1394.0,synthetic_from_weather_and_case_assumptions
2025-04-18,Kramat Jati,Jakarta Timur,12.1,30.5,8.7,0,0,0,1417.7,synthetic_from_weather_and_case_assumptions
2025-04-19,Kramat Jati,Jakarta Timur,3.7,31.9,6.2,1,0,0,1420.3,synthetic_from_weather_and_case_assumptions
2025-04-20,Kramat Jati,Jakarta Timur,3.8,31.1,8.6,1,0,0,1447.0,synthetic_from_weather_and_case_assumptions
2025-04-21,Kramat Jati,Jakarta Timur,2.6,30.5,7.4,0,0,0,1495.3,synthetic_from_weather_and_case_assumptions
2025-04-22,Kramat Jati,Jakarta Timur,0.4,32.8,9.2,0,0,0,1402.8,synthetic_from_weather_and_case_assumptions
2025-04-23,Kramat Jati,Jakarta Timur,2.9,32.0,11.5,0,0,0,1317.6,synthetic_from_weather_and_case_assumptions
2025-04-24,Kramat Jati,Jakarta Timur,10.6,31.9,10.4,0,0,0,1615.5,synthetic_from_weather_and_case_assumptions
2025-04-25,Kramat Jati,Jakarta Timur,7.1,31.9,6.7,0,0,0,1477.4,synthetic_from_weather_and_case_assumptions
2025-04-26,Kramat Jati,Jakarta Timur,8.3,31.5,9.3,1,0,0,1392.6,synthetic_from_weather_and_case_assumptions
2025-04-27,Kramat Jati,Jakarta Timur,6.4,32.0,8.8,1,0,0,1466.5,synthetic_from_weather_and_case_assumptions
2025-04-28,Kramat Jati,Jakarta Timur,3.3,31.5,10.7,0,0,0,1443.5,synthetic_from_weather_and_case_assumptions
2025-04-29,Kramat Jati,Jakarta Timur,1.1,32.2,7.4,0,0,0,1569.6,synthetic_from_weather_and_case_assumptions
2025-04-30,Kramat Jati,Jakarta Timur,3.0,33.2,10.3,0,0,0,1338.6,synthetic_from_weather_and_case_assumptions
2025-05-01,Kramat Jati,Jakarta Timur,2.0,34.2,9.7,0,0,0,1511.5,synthetic_from_weather_and_case_assumptions
2025-05-02,Kramat Jati,Jakarta Timur,5.1,33.5,8.2,0,0,0,1560.7,synthetic_from_weather_and_case_assumptions
2025-05-03,Kramat Jati,Jakarta Timur,5.6,33.8,10.1,1,0,0,1447.2,synthetic_from_weather_and_case_assumptions
2025-05-04,Kramat Jati,Jakarta Timur,13.5,30.5,8.9,1,0,0,1510.7,synthetic_from_weather_and_case_assumptions
2025-05-05,Kramat Jati,Jakarta Timur,3.0,32.5,7.5,0,0,0,1344.7,synthetic_from_weather_and_case_assumptions
2025-05-06,Kramat Jati,Jakarta Timur,1.1,32.4,5.2,0,0,0,1407.4,synthetic_from_weather_and_case_assumptions
2025-05-07,Kramat Jati,Jakarta Timur,3.3,32.0,7.9,0,0,0,1430.9,synthetic_from_weather_and_case_assumptions
2025-05-08,Kramat Jati,Jakarta Timur,7.0,31.8,8.3,0,0,0,1505.9,synthetic_from_weather_and_case_assumptions
2025-05-09,Kramat Jati,Jakarta Timur,2.6,32.5,9.9,0,0,0,1523.7,synthetic_from_weather_and_case_assumptions
2025-05-10,Kramat Jati,Jakarta Timur,18.2,33.2,10.3,1,0,0,1490.7,synthetic_from_weather_and_case_assumptions
2025-05-11,Kramat Jati,Jakarta Timur,3.7,32.4,8.5,1,0,0,1325.3,synthetic_from_weather_and_case_assumptions
2025-05-12,Kramat Jati,Jakarta Timur,2.8,31.8,10.6,0,0,0,1430.1,synthetic_from_weather_and_case_assumptions
2025-05-13,Kramat Jati,Jakarta Timur,13.0,32.5,11.2,0,0,0,1500.3,synthetic_from_weather_and_case_assumptions
2025-05-14,Kramat Jati,Jakarta Timur,10.0,31.5,7.4,0,0,0,1483.8,synthetic_from_weather_and_case_assumptions
2025-05-15,Kramat Jati,Jakarta Timur,0.2,31.9,7.6,0,0,0,1393.1,synthetic_from_weather_and_case_assumptions
2025-05-16,Kramat Jati,Jakarta Timur,29.0,32.8,10.7,0,0,0,1554.1,synthetic_from_weather_and_case_assumptions
2025-05-17,Kramat Jati,Jakarta Timur,16.8,32.7,11.8,1,0,0,1677.2,synthetic_from_weather_and_case_assumptions
2025-05-18,Kramat Jati,Jakarta Timur,0.1,32.3,8.0,1,0,0,1509.7,synthetic_from_weather_and_case_assumptions
2025-05-19,Kramat Jati,Jakarta Timur,0.0,32.1,6.5,0,0,0,1388.3,synthetic_from_weather_and_case_assumptions
2025-05-20,Kramat Jati,Jakarta Timur,0.0,34.2,9.6,0,0,0,1377.5,synthetic_from_weather_and_case_assumptions
2025-05-21,Kramat Jati,Jakarta Timur,32.0,32.5,10.8,0,0,0,1541.9,synthetic_from_weather_and_case_assumptions
2025-05-22,Kramat Jati,Jakarta Timur,7.0,29.5,8.6,0,0,0,1588.9,synthetic_from_weather_and_case_assumptions
2025-05-23,Kramat Jati,Jakarta Timur,30.2,27.7,10.4,0,0,0,1533.1,synthetic_from_weather_and_case_assumptions
2025-05-24,Kramat Jati,Jakarta Timur,17.0,30.9,8.4,1,0,0,1547.5,synthetic_from_weather_and_case_assumptions
2025-05-25,Kramat Jati,Jakarta Timur,15.1,29.9,8.6,1,0,0,1500.1,synthetic_from_weather_and_case_assumptions
2025-05-26,Kramat Jati,Jakarta Timur,17.7,29.1,10.4,0,0,0,1588.8,synthetic_from_weather_and_case_assumptions
2025-05-27,Kramat Jati,Jakarta Timur,0.0,31.6,12.5,0,0,0,1586.6,synthetic_from_weather_and_case_assumptions
2025-05-28,Kramat Jati,Jakarta Timur,0.6,32.4,7.0,0,0,0,1460.9,synthetic_from_weather_and_case_assumptions
2025-05-29,Kramat Jati,Jakarta Timur,13.7,32.2,8.3,0,0,0,1485.4,synthetic_from_weather_and_case_assumptions
2025-05-30,Kramat Jati,Jakarta Timur,0.1,31.8,8.1,0,0,0,1423.6,synthetic_from_weather_and_case_assumptions
2025-05-31,Kramat Jati,Jakarta Timur,7.5,32.6,7.9,1,0,0,1306.1,synthetic_from_weather_and_case_assumptions
2025-06-01,Kramat Jati,Jakarta Timur,0.2,29.9,6.7,1,0,13849,1556.7,synthetic_from_weather_and_case_assumptions
2025-06-02,Kramat Jati,Jakarta Timur,0.0,32.5,8.5,0,0,15045,1448.5,synthetic_from_weather_and_case_assumptions
2025-06-03,Kramat Jati,Jakarta Timur,1.8,32.2,9.7,0,0,26330,1494.0,synthetic_from_weather_and_case_assumptions
2025-06-04,Kramat Jati,Jakarta Timur,4.0,31.6,7.2,0,0,19563,1398.8,synthetic_from_weather_and_case_assumptions
2025-06-05,Kramat Jati,Jakarta Timur,1.7,32.5,7.7,0,0,26674,1424.9,synthetic_from_weather_and_case_assumptions
2025-06-06,Kramat Jati,Jakarta Timur,10.8,31.6,9.3,0,0,18959,1452.6,synthetic_from_weather_and_case_assumptions
2025-06-07,Kramat Jati,Jakarta Timur,1.3,31.4,6.6,1,0,23614,1596.0,synthetic_from_weather_and_case_assumptions
2025-06-08,Kramat Jati,Jakarta Timur,0.0,31.8,7.8,1,0,25810,1473.9,synthetic_from_weather_and_case_assumptions
2025-06-09,Kramat Jati,Jakarta Timur,1.0,31.8,5.9,0,0,25473,1630.2,synthetic_from_weather_and_case_assumptions
2025-06-10,Kramat Jati,Jakarta Timur,4.2,30.9,7.9,0,0,17986,1494.9,synthetic_from_weather_and_case_assumptions
2025-06-11,Kramat Jati,Jakarta Timur,2.6,30.9,10.5,0,0,24967,1351.0,synthetic_from_weather_and_case_assumptions
2025-06-12,Kramat Jati,Jakarta Timur,1.0,33.0,9.9,0,0,28063,1445.2,synthetic_from_weather_and_case_assumptions
2025-06-13,Kramat Jati,Jakarta Timur,0.0,33.5,12.0,0,0,14739,1381.4,synthetic_from_weather_and_case_assumptions
2025-06-14,Kramat Jati,Jakarta Timur,0.7,33.5,12.9,1,0,22569,1318.9,synthetic_from_weather_and_case_assumptions
2025-06-15,Kramat Jati,Jakarta Timur,1.4,33.0,11.4,1,0,16245,1637.2,synthetic_from_weather_and_case_assumptions
2025-06-16,Kramat Jati,Jakarta Timur,2.5,32.6,8.7,0,0,29640,1524.1,synthetic_from_weather_and_case_assumptions
2025-06-17,Kramat Jati,Jakarta Timur,22.0,31.6,10.8,0,0,26654,1589.3,synthetic_from_weather_and_case_assumptions
2025-06-18,Kramat Jati,Jakarta Timur,12.6,29.8,8.6,0,0,14473,1504.2,synthetic_from_weather_and_case_assumptions
2025-06-19,Kramat Jati,Jakarta Timur,1.9,28.1,9.8,0,0,12287,1324.6,synthetic_from_weather_and_case_assumptions
2025-06-20,Kramat Jati,Jakarta Timur,27.1,30.0,8.7,0,0,19052,1516.0,synthetic_from_weather_and_case_assumptions
2025-06-21,Kramat Jati,Jakarta Timur,27.8,29.5,8.2,1,0,23596,1693.6,synthetic_from_weather_and_case_assumptions
2025-06-22,Kramat Jati,Jakarta Timur,18.2,31.0,12.7,1,0,21137,1489.0,synthetic_from_weather_and_case_assumptions
2025-06-23,Kramat Jati,Jakarta Timur,25.5,30.8,10.0,0,0,26637,1343.7,synthetic_from_weather_and_case_assumptions
2025-06-24,Kramat Jati,Jakarta Timur,4.7,30.7,7.4,0,0,18754,1442.0,synthetic_from_weather_and_case_assumptions
2025-06-25,Kramat Jati,Jakarta Timur,0.2,31.1,5.4,0,0,10084,1420.3,synthetic_from_weather_and_case_assumptions
2025-06-26,Kramat Jati,Jakarta Timur,0.0,31.5,6.5,0,0,19268,1453.4,synthetic_from_weather_and_case_assumptions
2025-06-27,Kramat Jati,Jakarta Timur,1.1,30.5,5.9,0,0,19783,1509.1,synthetic_from_weather_and_case_assumptions
2025-06-28,Kramat Jati,Jakarta Timur,2.5,30.3,7.7,1,0,29232,1574.9,synthetic_from_weather_and_case_assumptions
2025-06-29,Kramat Jati,Jakarta Timur,5.0,27.8,7.3,1,0,29002,1553.0,synthetic_from_weather_and_case_assumptions
2025-06-30,Kramat Jati,Jakarta Timur,9.3,30.8,12.7,0,0,26044,1590.8,synthetic_from_weather_and_case_assumptions
2025-07-01,Kramat Jati,Jakarta Timur,23.3,30.5,11.8,0,0,14869,1407.0,synthetic_from_weather_and_case_assumptions
2025-07-02,Kramat Jati,Jakarta Timur,12.3,31.5,7.7,0,0,24632,1543.3,synthetic_from_weather_and_case_assumptions
2025-07-03,Kramat Jati,Jakarta Timur,21.1,30.6,8.0,0,0,27648,1594.5,synthetic_from_weather_and_case_assumptions
2025-07-04,Kramat Jati,Jakarta Timur,0.7,31.2,7.8,0,0,25870,1347.0,synthetic_from_weather_and_case_assumptions
2025-07-05,Kramat Jati,Jakarta Timur,12.5,30.1,9.0,1,0,21309,1426.5,synthetic_from_weather_and_case_assumptions
2025-07-06,Kramat Jati,Jakarta Timur,9.0,31.1,7.3,1,0,20893,1475.5,synthetic_from_weather_and_case_assumptions
2025-07-07,Kramat Jati,Jakarta Timur,25.8,30.4,7.8,0,0,28085,1505.6,synthetic_from_weather_and_case_assumptions
2025-07-08,Kramat Jati,Jakarta Timur,4.1,31.3,10.8,0,0,27807,1533.1,synthetic_from_weather_and_case_assumptions
2025-07-09,Kramat Jati,Jakarta Timur,5.7,30.6,8.4,0,0,22360,1417.4,synthetic_from_weather_and_case_assumptions
2025-07-10,Kramat Jati,Jakarta Timur,2.4,30.3,7.6,0,0,24920,1385.7,synthetic_from_weather_and_case_assumptions
2025-07-11,Kramat Jati,Jakarta Timur,0.3,31.2,6.1,0,0,20544,1392.6,synthetic_from_weather_and_case_assumptions
2025-07-12,Kramat Jati,Jakarta Timur,0.0,33.3,11.9,1,0,16181,1590.3,synthetic_from_weather_and_case_assumptions
2025-07-13,Kramat Jati,Jakarta Timur,3.8,33.3,10.5,1,0,17825,1514.3,synthetic_from_weather_and_case_assumptions
2025-07-14,Kramat Jati,Jakarta Timur,0.6,31.2,5.9,0,0,28736,1440.0,synthetic_from_weather_and_case_assumptions
2025-07-15,Kramat Jati,Jakarta Timur,7.7,31.6,5.2,0,0,22549,1469.1,synthetic_from_weather_and_case_assumptions
2025-07-16,Kramat Jati,Jakarta Timur,9.7,32.1,8.0,0,0,17653,1591.2,synthetic_from_weather_and_case_assumptions
2025-07-17,Kramat Jati,Jakarta Timur,2.3,31.3,8.0,0,0,23460,1392.8,synthetic_from_weather_and_case_assumptions
2025-07-18,Kramat Jati,Jakarta Timur,3.0,30.5,11.1,0,0,11430,1557.6,synthetic_from_weather_and_case_assumptions
2025-07-19,Kramat Jati,Jakarta Timur,0.1,32.3,11.9,1,0,20426,1518.3,synthetic_from_weather_and_case_assumptions
2025-07-20,Kramat Jati,Jakarta Timur,2.2,33.7,14.3,1,0,25498,1501.5,synthetic_from_weather_and_case_assumptions
2025-07-21,Kramat Jati,Jakarta Timur,0.6,33.3,13.5,0,0,22492,1660.7,synthetic_from_weather_and_case_assumptions
2025-07-22,Kramat Jati,Jakarta Timur,0.0,34.1,12.8,0,0,22651,1356.0,synthetic_from_weather_and_case_assumptions
2025-07-23,Kramat Jati,Jakarta Timur,0.2,34.8,12.4,0,0,14984,1407.8,synthetic_from_weather_and_case_assumptions
2025-07-24,Kramat Jati,Jakarta Timur,0.1,34.5,15.3,0,0,26230,1345.5,synthetic_from_weather_and_case_assumptions
2025-07-25,Kramat Jati,Jakarta Timur,1.9,34.2,10.9,0,0,11213,1521.8,synthetic_from_weather_and_case_assumptions
2025-07-26,Kramat Jati,Jakarta Timur,0.2,34.0,10.3,1,0,14136,1637.3,synthetic_from_weather_and_case_assumptions
2025-07-27,Kramat Jati,Jakarta Timur,3.6,34.0,7.6,1,0,26459,1664.1,synthetic_from_weather_and_case_assumptions
2025-07-28,Kramat Jati,Jakarta Timur,8.6,33.1,10.4,0,0,29339,1594.0,synthetic_from_weather_and_case_assumptions
2025-07-29,Kramat Jati,Jakarta Timur,0.9,32.4,8.7,0,0,20878,1430.8,synthetic_from_weather_and_case_assumptions
2025-07-30,Kramat Jati,Jakarta Timur,3.4,32.9,7.0,0,0,13288,1418.5,synthetic_from_weather_and_case_assumptions
2025-07-31,Kramat Jati,Jakarta Timur,0.3,33.0,11.9,0,0,24427,1307.0,synthetic_from_weather_and_case_assumptions
2025-08-01,Kramat Jati,Jakarta Timur,0.0,34.7,10.9,0,0,0,1593.0,synthetic_from_weather_and_case_assumptions
2025-08-02,Kramat Jati,Jakarta Timur,0.7,34.7,10.9,1,0,0,1519.6,synthetic_from_weather_and_case_assumptions
2025-08-03,Kramat Jati,Jakarta Timur,7.0,33.6,14.6,1,0,0,1464.8,synthetic_from_weather_and_case_assumptions
2025-08-04,Kramat Jati,Jakarta Timur,8.0,31.1,6.5,0,0,0,1567.0,synthetic_from_weather_and_case_assumptions
2025-08-05,Kramat Jati,Jakarta Timur,4.7,31.0,8.5,0,0,0,1357.3,synthetic_from_weather_and_case_assumptions
2025-08-06,Kramat Jati,Jakarta Timur,0.0,31.4,6.7,0,0,0,1454.6,synthetic_from_weather_and_case_assumptions
2025-08-07,Kramat Jati,Jakarta Timur,7.8,31.7,7.2,0,0,0,1438.6,synthetic_from_weather_and_case_assumptions
2025-08-08,Kramat Jati,Jakarta Timur,5.7,30.8,8.7,0,0,0,1498.6,synthetic_from_weather_and_case_assumptions
2025-08-09,Kramat Jati,Jakarta Timur,10.1,31.6,8.6,1,0,0,1514.4,synthetic_from_weather_and_case_assumptions
2025-08-10,Kramat Jati,Jakarta Timur,2.6,33.0,10.5,1,0,0,1364.5,synthetic_from_weather_and_case_assumptions
2025-08-11,Kramat Jati,Jakarta Timur,12.4,31.5,11.2,0,0,0,1479.2,synthetic_from_weather_and_case_assumptions
2025-08-12,Kramat Jati,Jakarta Timur,16.5,30.9,12.1,0,0,0,1579.4,synthetic_from_weather_and_case_assumptions
2025-08-13,Kramat Jati,Jakarta Timur,8.7,31.0,11.3,0,0,0,1454.6,synthetic_from_weather_and_case_assumptions
2025-08-14,Kramat Jati,Jakarta Timur,7.5,29.9,8.9,0,0,0,1517.8,synthetic_from_weather_and_case_assumptions
2025-08-15,Kramat Jati,Jakarta Timur,0.0,30.3,7.5,0,0,0,1331.1,synthetic_from_weather_and_case_assumptions
2025-08-16,Kramat Jati,Jakarta Timur,0.2,31.9,8.6,1,0,0,1475.4,synthetic_from_weather_and_case_assumptions
2025-08-17,Kramat Jati,Jakarta Timur,0.0,32.8,14.1,1,0,56534,1487.9,synthetic_from_weather_and_case_assumptions
2025-08-18,Kramat Jati,Jakarta Timur,15.5,31.8,13.5,0,0,0,1549.5,synthetic_from_weather_and_case_assumptions
2025-08-19,Kramat Jati,Jakarta Timur,16.9,28.9,6.8,0,0,0,1494.7,synthetic_from_weather_and_case_assumptions
2025-08-20,Kramat Jati,Jakarta Timur,2.2,30.2,7.8,0,0,0,1488.0,synthetic_from_weather_and_case_assumptions
2025-08-21,Kramat Jati,Jakarta Timur,3.1,30.3,6.0,0,0,0,1525.7,synthetic_from_weather_and_case_assumptions
2025-08-22,Kramat Jati,Jakarta Timur,2.9,31.1,8.3,0,0,0,1491.1,synthetic_from_weather_and_case_assumptions
2025-08-23,Kramat Jati,Jakarta Timur,3.1,31.5,10.9,1,0,0,1513.2,synthetic_from_weather_and_case_assumptions
2025-08-24,Kramat Jati,Jakarta Timur,1.5,32.2,8.8,1,0,0,1398.3,synthetic_from_weather_and_case_assumptions
2025-08-25,Kramat Jati,Jakarta Timur,2.4,31.6,8.2,0,0,0,1430.0,synthetic_from_weather_and_case_assumptions
2025-08-26,Kramat Jati,Jakarta Timur,0.0,33.3,10.0,0,0,0,1374.7,synthetic_from_weather_and_case_assumptions
2025-08-27,Kramat Jati,Jakarta Timur,0.3,36.7,12.5,0,0,0,1392.0,synthetic_from_weather_and_case_assumptions
2025-08-28,Kramat Jati,Jakarta Timur,9.5,34.5,12.7,0,0,0,1428.6,synthetic_from_weather_and_case_assumptions
2025-08-29,Kramat Jati,Jakarta Timur,9.5,32.6,8.5,0,0,0,1377.2,synthetic_from_weather_and_case_assumptions
2025-08-30,Kramat Jati,Jakarta Timur,7.1,31.8,10.3,1,0,0,1340.7,synthetic_from_weather_and_case_assumptions
2025-08-31,Kramat Jati,Jakarta Timur,6.4,31.1,10.9,1,0,0,1447.3,synthetic_from_weather_and_case_assumptions
2025-09-01,Kramat Jati,Jakarta Timur,1.8,33.6,10.9,0,0,0,1444.1,synthetic_from_weather_and_case_assumptions
2025-09-02,Kramat Jati,Jakarta Timur,0.0,34.3,13.5,0,0,0,1305.4,synthetic_from_weather_and_case_assumptions
2025-09-03,Kramat Jati,Jakarta Timur,0.0,36.0,18.2,0,0,0,1421.3,synthetic_from_weather_and_case_assumptions
2025-09-04,Kramat Jati,Jakarta Timur,1.4,35.8,13.6,0,0,0,1587.5,synthetic_from_weather_and_case_assumptions
2025-09-05,Kramat Jati,Jakarta Timur,1.6,35.2,10.9,0,0,0,1513.8,synthetic_from_weather_and_case_assumptions
2025-09-06,Kramat Jati,Jakarta Timur,1.4,32.5,9.3,1,0,0,1622.5,synthetic_from_weather_and_case_assumptions
2025-09-07,Kramat Jati,Jakarta Timur,0.3,34.5,11.9,1,0,0,1511.3,synthetic_from_weather_and_case_assumptions
2025-09-08,Kramat Jati,Jakarta Timur,3.3,33.8,10.4,0,0,0,1533.3,synthetic_from_weather_and_case_assumptions
2025-09-09,Kramat Jati,Jakarta Timur,11.5,30.1,8.3,0,0,0,1407.5,synthetic_from_weather_and_case_assumptions
2025-09-10,Kramat Jati,Jakarta Timur,18.2,31.1,9.3,0,0,0,1442.8,synthetic_from_weather_and_case_assumptions
2025-09-11,Kramat Jati,Jakarta Timur,9.6,27.9,8.5,0,0,0,1228.1,synthetic_from_weather_and_case_assumptions
2025-09-12,Kramat Jati,Jakarta Timur,6.6,31.6,7.9,0,0,0,1548.9,synthetic_from_weather_and_case_assumptions
2025-09-13,Kramat Jati,Jakarta Timur,0.0,32.3,6.9,1,0,0,1607.7,synthetic_from_weather_and_case_assumptions
2025-09-14,Kramat Jati,Jakarta Timur,1.0,32.2,12.9,1,0,0,1434.0,synthetic_from_weather_and_case_assumptions
2025-09-15,Kramat Jati,Jakarta Timur,0.0,32.3,10.0,0,0,0,1398.4,synthetic_from_weather_and_case_assumptions
2025-09-16,Kramat Jati,Jakarta Timur,3.3,33.5,9.8,0,0,0,1370.0,synthetic_from_weather_and_case_assumptions
2025-09-17,Kramat Jati,Jakarta Timur,9.2,30.6,10.6,0,0,0,1491.7,synthetic_from_weather_and_case_assumptions
2025-09-18,Kramat Jati,Jakarta Timur,7.7,28.0,6.8,0,0,0,1548.4,synthetic_from_weather_and_case_assumptions
2025-09-19,Kramat Jati,Jakarta Timur,6.6,29.9,10.0,0,0,0,1300.0,synthetic_from_weather_and_case_assumptions
2025-09-20,Kramat Jati,Jakarta Timur,8.5,30.5,19.9,1,0,0,1547.8,synthetic_from_weather_and_case_assumptions
2025-09-21,Kramat Jati,Jakarta Timur,3.2,32.0,9.5,1,0,0,1466.9,synthetic_from_weather_and_case_assumptions
2025-09-22,Kramat Jati,Jakarta Timur,7.7,33.1,10.6,0,0,0,1462.4,synthetic_from_weather_and_case_assumptions
2025-09-23,Kramat Jati,Jakarta Timur,2.1,32.0,9.9,0,0,0,1468.0,synthetic_from_weather_and_case_assumptions
2025-09-24,Kramat Jati,Jakarta Timur,0.1,32.5,9.5,0,0,0,1404.4,synthetic_from_weather_and_case_assumptions
2025-09-25,Kramat Jati,Jakarta Timur,3.1,32.3,9.2,0,0,0,1424.4,synthetic_from_weather_and_case_assumptions
2025-09-26,Kramat Jati,Jakarta Timur,4.1,35.0,13.2,0,0,0,1419.3,synthetic_from_weather_and_case_assumptions
2025-09-27,Kramat Jati,Jakarta Timur,9.6,32.9,10.2,1,0,0,1600.2,synthetic_from_weather_and_case_assumptions
2025-09-28,Kramat Jati,Jakarta Timur,1.3,35.1,16.2,1,0,0,1517.9,synthetic_from_weather_and_case_assumptions
2025-09-29,Kramat Jati,Jakarta Timur,25.9,32.3,9.0,0,0,0,1549.1,synthetic_from_weather_and_case_assumptions
2025-09-30,Kramat Jati,Jakarta Timur,9.0,31.6,8.1,0,0,0,1350.3,synthetic_from_weather_and_case_assumptions
2025-10-01,Kramat Jati,Jakarta Timur,11.4,30.7,14.4,0,0,0,1436.4,synthetic_from_weather_and_case_assumptions
2025-10-02,Kramat Jati,Jakarta Timur,29.4,28.2,8.9,0,0,0,1621.6,synthetic_from_weather_and_case_assumptions
2025-10-03,Kramat Jati,Jakarta Timur,5.8,33.0,8.1,0,0,0,1447.9,synthetic_from_weather_and_case_assumptions
2025-10-04,Kramat Jati,Jakarta Timur,0.1,32.8,11.0,1,0,0,1533.3,synthetic_from_weather_and_case_assumptions
2025-10-05,Kramat Jati,Jakarta Timur,3.0,32.2,12.7,1,0,0,1639.7,synthetic_from_weather_and_case_assumptions
